zip,sales_price,beds,baths,sqft,avg_school_rating,avg_school_distance,walk_score,LotSizeSquareFeet,ownership_years,house_age,Time_on_market
92675,2075000,5,5.5,5357,7.666666667,1.5,37,14770,5,13,467
92704,510000,4,3,1535,4.666666667,0.566666667,NA,6032,5,39,147
92807,665000,3,3,1652,8.666666667,1.166666667,9,3500,5,29,69
92821,625000,4,3,1953,9,0.766666667,53,5076,5,38,78
93510,612000,5,3,3163,6,2.866666667,0,47489,5,16,169
94544,557000,3,2,1170,3.333333333,1,48,5915,5,60,102
95032,2420000,5,3,2673,10,0.766666667,28,14178,5,62,71
95035,821700,3,3,1259,9,0.866666667,19,4970,5,29,83
95501,229000,2,1,1320,6.333333333,1.033333333,73,3850,5,75,181
95603,458500,4,3,2369,7,2.233333333,21,NA,5,5,117
95603,415000,3,2,2213,7,1.833333333,19,NA,5,5,113
90032,485000,3,2,1049,5,0.7,64,8496,6,87,117
90266,3150000,5,4.5,3180,10,0.866666667,84,4481,6,8,41
90402,2711500,4,4,3380,9,1.166666667,48,4298,6,87,74
90504,583000,3,2,1172,8.333333333,0.6,62,4987,6,61,64
90601,665000,4,3,2009,5,2.533333333,45,8815,6,46,70
90713,555000,4,2,1221,7.333333333,0.633333333,68,5001,6,64,61
90744,414000,4,3,1908,3.666666667,0.933333333,68,4230,6,89,38
91001,691000,3,1.5,1280,2.333333333,1.466666667,32,7589,6,90,43
91011,4050000,5,5,6122,10,1.6,42,25558,6,14,74
91331,440000,3,2,1075,4,1.366666667,NA,5897,6,59,77
91335,5.00E+05,3,2,1518,4,0.9,55,7342,6,58,65
91342,495000,4,2,1764,3.333333333,0.933333333,NA,7502,6,52,53
91342,525000,3,2,1608,3.666666667,1.4,NA,17255,6,54,81
91342,480000,4,2,1639,4,1.066666667,NA,10196,6,57,41
91342,445000,4,2,1296,4.333333333,0.733333333,NA,9234,6,61,83
91344,828000,4,3,2374,7,1.1,6,19090,6,49,104
91387,495000,4,2,1727,7.666666667,1.733333333,15,9317,6,46,41
91403,1775000,5,4,3319,5.666666667,2.633333333,9,30129,6,54,142
91406,5.00E+05,3,2,1248,3.666666667,1.166666667,41,7240,6,62,35
91423,1149000,3,3,2155,4.333333333,0.966666667,71,5959,6,59,70
91504,587000,3,1,1018,7.666666667,1.133333333,68,7319,6,74,57
91709,433000,3,2.5,1235,9,2.366666667,16,2178,6,27,62
91710,385000,3,2,1126,5.333333333,1.333333333,NA,7020,6,41,34
91710,337000,3,2,972,4.666666667,0.733333333,67,6970,6,68,53
91710,415000,3,2,1636,5.333333333,1.233333333,37,7405,6,41,94
91724,334000,2,2.5,1212,6.666666667,0.433333333,60,69645,6,32,63
91730,419000,3,2,1218,7.666666667,0.933333333,46,5000,6,32,52
91761,480000,4,3,2255,6.333333333,1,15,8400,6,19,31
91761,379000,3,1.75,1271,4,2.233333333,48,7867,6,38,100
91762,375000,3,2,1664,4.333333333,0.833333333,63,8276,6,56,43
91913,502500,4,4,2166,8.666666667,0.966666667,24,2788,6,6,32
91914,1025000,6,5,4288,8.333333333,0.766666667,7,15824,6,11,178
91915,685000,5,3,3066,8.666666667,1.733333333,25,5914,6,6,29
91915,6.00E+05,4,3,2491,8.666666667,1.866666667,14,5517,6,12,41
92009,940000,6,5,4260,9.333333333,1.633333333,18,9869,6,6,96
92019,359000,3,1,1011,3.333333333,0.666666667,63,11400,6,65,39
92026,540000,4,3,1657,5,1.333333333,45,9690,6,26,50
92056,410000,2,2,1015,5.666666667,1.233333333,20,7209,6,31,43
92058,480000,4,2,1875,4,1.933333333,32,6000,6,15,47
92065,454800,4,2,1903,7.666666667,2.533333333,5,19260,6,28,62
92071,470000,4,4,1977,8,0.566666667,49,1320,6,6,67
92083,465000,4,3,1418,6.333333333,1.433333333,21,12300,6,61,23
92107,680000,2,1,972,8,0.633333333,74,7000,6,68,108
92110,835000,3,2,1875,7.333333333,1.266666667,39,6500,6,65,71
92110,748000,3,2,1652,7.333333333,0.766666667,70,6466,6,36,67
92113,355000,3,2,1398,2.666666667,1.066666667,57,3410,6,35,54
92117,519000,3,2,1210,6,1.2,75,6500,6,58,35
92123,477500,3,2,1190,6,1.033333333,41,5900,6,57,55
92126,644500,3,3,1811,8.333333333,1.1,39,8252,6,18,71
92127,1120000,5,5,4247,10,0.566666667,20,9042,6,13,91
92127,880000,5,4,2406,10,1.233333333,3,4998,6,6,72
92139,415000,3,2,1392,5.333333333,0.933333333,33,10000,6,56,69
92154,518000,4,2.5,2422,6.333333333,2.666666667,38,4764,6,13,60
92203,305000,4,3,2439,4.666666667,2.2,1,8276,6,10,227
92210,780000,4,3,2800,8.666666667,1.866666667,5,12197,6,53,51
92223,340000,2,2,2200,5,2.933333333,2,10454,6,7,65
92234,272000,3,2,1774,5.333333333,2.1,21,7405,6,27,332
92253,389000,4,3,2510,8,0.333333333,27,7405,6,15,260
92264,6.00E+05,3,3.25,2332,4.666666667,1.866666667,44,4791,6,12,173
92301,2.00E+05,5,3,2121,2.333333333,1.6,NA,7405,6,20,82
92307,360000,4,3,2886,5,2.733333333,13,47916,6,32,94
92336,330000,3,2,1573,3.666666667,1,NA,8276,6,64,58
92345,197000,3,2,1322,4,2.833333333,0,25700,6,29,42
92346,245000,2,2,1108,4,1.6,53,4500,6,30,63
92394,273000,4,2.5,3049,2.333333333,1.9,0,7730,6,11,55
92394,157000,2,2,1051,2,0.9,32,11000,6,30,86
92405,2.00E+05,3,2,1662,3,1,23,9148,6,58,96
92504,475000,4,3,1858,8.666666667,3.333333333,0,74052,6,35,99
92508,475000,5,3,3098,8.666666667,1.7,17,7840,6,12,127
92509,330000,3,2,1754,3,1.7,28,NA,6,17,61
92532,289000,3,2.5,1911,5.666666667,1.1,7,4356,6,12,71
92543,215000,4,2,2088,3.666666667,1.333333333,58,7841,6,65,117
92545,290000,5,5,3511,4.333333333,2.533333333,33,6098,6,10,315
92557,320000,4,2.5,1948,4.333333333,0.933333333,38,10890,6,29,77
92562,368000,3,2,1767,7.666666667,0.9,50,4792,6,16,106
92562,4.00E+05,4,3,2621,8,1.366666667,25,8276,6,12,89
92570,3.00E+05,3,2,1700,4,2.866666667,0,358063,6,34,118
92570,295000,2,2,13460,4,1.433333333,8,101059,6,42,54
92582,295000,5,4.5,3693,4.333333333,2.933333333,0,7405,6,10,104
92592,1,4,3,2564,7.333333333,1.466666667,14,9148,6,27,5
92592,332000,3,2,1237,8.666666667,0.733333333,14,6970,6,23,69
92592,494500,5,4,3302,9,1.2,19,8712,6,5,77
92595,408000,5,3,3218,6.333333333,2.9,5,7840,6,11,141
92596,330500,4,2,1703,8,3,11,6969,6,15,59
92653,610000,4,2.5,2107,6.666666667,1.633333333,37,4000,6,34,57
92656,885100,4,2.5,2245,9.666666667,1.733333333,46,3870,6,5,132
92660,3300000,5,4.5,4123,10,1.266666667,25,7410,6,16,106
92660,2645000,4,5,3570,8.666666667,0.866666667,59,11000,6,57,68
92672,1595000,3,3,2968,8.666666667,2.133333333,14,5500,6,36,56
92673,1553000,5,5,3898,9,0.933333333,12,8771,6,12,162
92677,650000,3,3,1605,9,1.533333333,34,4000,6,29,109
92679,970000,4,4,3350,9,3.733333333,8,9750,6,26,64
92679,1265000,4,4.5,4483,10,2.3,15,9877,6,14,188
92804,460000,3,1.75,1214,5,0.733333333,NA,7500,6,62,39
92804,535000,4,2,1543,5,0.433333333,NA,7200,6,60,56
92804,530000,4,2,1729,5,0.933333333,NA,6060,6,61,100
92840,430000,3,2,1169,6.666666667,0.9,61,9300,6,62,33
92882,532000,5,3,2872,8,1.033333333,23,11761,6,16,96
93003,550000,3,3,1794,5.666666667,2.766666667,63,6400,6,38,83
93012,470000,2,2,1484,8.666666667,0.833333333,43,2178,6,39,67
93033,440000,4,2,2157,3.666666667,1.3,NA,6003,6,61,134
93065,445000,3,1.5,1058,6.333333333,0.633333333,69,8000,6,55,52
93221,355000,3,2.5,2290,5.666666667,1,9,NA,6,6,45
93274,225000,4,2,1775,5.333333333,1.566666667,5,6914,6,11,85
93306,172500,3,2,1549,4.333333333,0.533333333,20,8276,6,60,114
93309,140000,3,1,1068,3,0.5,43,6969,6,62,56
93312,3.00E+05,3,1.75,1958,8.333333333,0.733333333,30,10018,6,18,60
93402,435000,2,1.5,1346,7.333333333,1.533333333,46,3125,6,38,128
93420,468000,2,2,1231,7,1.166666667,38,7761,6,41,40
93433,425000,3,2,1172,6.666666667,1.733333333,38,3652,6,32,65
93436,379000,3,2,1864,7.333333333,1.533333333,15,7840,6,53,72
93436,542000,4,2,2252,7.333333333,2.133333333,0,20473,6,29,50
93444,699000,2,2,1669,5.333333333,3.133333333,6,6300,6,6,234
93446,440000,3,2,1297,4.333333333,0.866666667,13,9281,6,33,105
93446,540000,4,3,2560,5,1.933333333,0,108900,6,44,108
93455,280000,3,2,1218,5.666666667,0.5,29,7405,6,54,65
93536,332500,4,2,1958,3.666666667,0.9,54,9482,6,46,154
93561,2.00E+05,3,2,1159,6.333333333,8.7,0,43995,6,29,156
93611,485000,4,3,4064,8.333333333,0.8,17,9240,6,9,83
93614,127500,2,1,900,6,1.033333333,3,104544,6,74,91
93908,930000,4,3,2770,8.333333333,3.9,5,87991,6,36,61
93908,1250000,4,3.5,3242,8.333333333,3.6,0,71003,6,26,75
93923,1400000,6,4,1195,8,4.133333333,4,46174,6,77,84
94080,1020000,3,2.5,1750,6,0.966666667,72,3150,6,16,44
94110,1700000,4,3,1577,5,1.6,89,1750,6,112,41
94112,840000,3,2,1356,4.333333333,0.466666667,58,2500,6,78,62
94534,512000,4,3,2425,8.666666667,1.4,20,9003,6,12,62
94534,380000,4,2,1510,7.666666667,0.6,13,6299,6,31,65
94539,1100000,3,2,1234,10,2.833333333,29,8512,6,54,38
94558,408000,3,1,1123,6,1.1,38,8076,6,75,40
94558,640000,3,2,1578,6.666666667,1.766666667,6,15729,6,61,45
94558,580000,4,2,1964,6.666666667,0.833333333,31,8378,6,52,107
94571,385000,2,2.5,2302,5,2.233333333,0,6061,6,11,93
94605,525000,2,1,839,1.666666667,1.033333333,32,5000,6,73,35
94608,750000,3,1,931,3.666666667,1.2,85,5285,6,52,47
94901,2342000,4,4,4252,7.333333333,1.633333333,15,10000,6,28,37
95020,480000,4,3,1190,6.666666667,1.833333333,63,5112,6,39,81
95023,506000,4,2,1800,4.666666667,1,17,6979,6,30,42
95032,1420000,4,2,1292,10,1.333333333,31,8050,6,58,113
95035,1060000,4,NA,1902,9,0.933333333,34,5700,6,51,38
95060,719000,2,2,976,8.333333333,0.733333333,77,2657,6,50,45
95076,1245000,3,2,1956,8.333333333,2.7,NA,25221,6,53,46
95120,1255000,4,2,2027,9.333333333,0.733333333,23,9720,6,36,48
95128,760000,3,2,1350,5.666666667,0.866666667,78,6030,6,6,45
95336,3.00E+05,4,2,1513,5,1.166666667,30,6200,6,41,84
95350,256000,3,3,1757,6,0.833333333,54,5250,6,27,204
95354,205000,2,1,912,3.333333333,1.166666667,44,7750,6,52,38
95355,285000,3,2,1697,5.333333333,0.766666667,56,NA,6,38,59
95361,365000,3,3,2427,6.333333333,1.966666667,2,5880,6,10,48
95361,219900,3,2,1260,5.666666667,0.933333333,62,5662,6,29,37
95377,473750,4,3,2487,5.666666667,0.6,45,5538,6,9,50
95382,241500,3,2,1156,6.333333333,1.5,6,5621,6,17,52
95403,496000,3,2,1250,4,1,11,4000,6,21,40
95404,450000,3,2.5,1459,5.333333333,2,58,5668,6,22,57
95621,210000,2,2,1100,3.666666667,1,62,3922,6,33,47
95624,373000,3,2.5,1833,9.666666667,0.933333333,51,6278,6,16,47
95624,275000,3,2,1080,7.666666667,0.733333333,49,9148,6,40,46
95648,335000,3,2,2174,7.666666667,1.3,34,NA,6,12,85
95660,205000,3,1,1051,3.666666667,0.9,66,9148,6,63,63
95678,415000,3,2,1736,8.333333333,1.766666667,54,7452,6,21,27
95687,472000,4,2,1871,7.333333333,1.566666667,17,10664,6,27,126
95726,4.00E+05,3,3,1868,7,5.233333333,11,43560,6,37,42
95746,1220000,5,4.5,5633,9,2.666666667,0,NA,6,25,97
95822,440000,3,2,1747,5.333333333,0.966666667,25,6098,6,56,69
95823,233000,3,2,1413,4,0.766666667,23,7200,6,36,60
95825,725000,4,3,2583,6,1.4,31,11761,6,44,69
95926,329000,4,2.5,2087,7.666666667,1.166666667,45,7840,6,20,55
95928,332800,3,2,1507,8.333333333,1.866666667,5,6969,6,6,86
95966,75000,3,1,1509,4,0.666666667,74,4791,6,76,32
95991,320000,3,2,1915,5.666666667,1.1,41,13939,6,38,62
96001,124000,2,1,960,5.5,0.633333333,65,6969,6,56,121
96001,286150,3,2,1480,6.666666667,2.733333333,9,15245,6,16,61
96003,330000,3,2.5,2025,5.333333333,3.066666667,0,104979,6,33,52
90660,383500,2,1,862,5,1.5,54,5315,4,65,171
90732,575000,3,2,1476,4,0.6,65,6082,4,74,51
91722,405000,3,2,1148,4,0.7,54,5149,4,57,129
91768,390000,3,2,1415,4,1.3,34,12434,4,63,142
91901,520000,4,2,1845,7,3.3,30,9893,4,19,78
91914,729000,5,4,3682,8.333333333,1.133333333,29,11236,4,11,102
91914,750000,5,3,2687,8.333333333,2.1,4,16515,4,4,151
92020,359000,4,2,1514,4.666666667,1,75,7600,4,66,58
92252,94000,3,1,1100,4.666666667,3.633333333,21,9600,4,56,310
92260,4.00E+05,3,2.5,2179,8.666666667,1.8,50,7841,4,26,147
92260,1006500,5,5,4855,8.666666667,1.666666667,27,24829,4,15,123
92316,3.00E+05,4,2,1573,4,0.933333333,29,7554,4,32,57
92405,180000,2,1,1252,2.666666667,1.166666667,65,6534,4,74,224
92543,210000,3,2,1456,3.333333333,1.3,44,8712,4,43,342
92587,485000,3,2,1942,7,4,15,6098,4,31,299
92860,8.00E+05,6,5,4749,7.333333333,2,4,21344,4,9,180
92886,795000,4,3,2500,9.333333333,1.633333333,14,4558,4,5,133
93036,510000,4,3,2134,3.666666667,0.6,60,5576,4,16,96
94544,730000,6,3,2529,3,0.233333333,54,4000,4,15,159
94545,482000,4,2,1726,5.333333333,0.966666667,25,5980,4,60,106
94571,325000,2,2,1673,6,1.7,0,5282,4,13,120
94920,2250000,3,2.5,2441,10,2.7,26,7611,4,60,131
95819,415000,2,1,948,6.666666667,1.5,67,5800,4,67,89
90019,9.00E+05,2,1,1244,5.333333333,2.433333333,76,6598,5,88,35
90042,682000,2,1,979,5,0.633333333,57,4770,5,78,70
90048,1670000,3,2,1975,7.666666667,0.9,89,6050,5,90,36
90068,1960000,4,4,3450,6.333333333,2.166666667,11,7799,5,56,68
90210,2100000,3,2,2829,7,1.966666667,22,84437,5,80,89
90240,545000,3,2,1338,7.333333333,0.833333333,46,6299,5,63,64
90272,2790000,4,4,2629,9,2.733333333,8,17256,5,51,24
90274,4.00E+06,3,6,5636,9.333333333,1.2,9,19079,5,55,52
90280,375000,3,2,1115,4.333333333,0.333333333,NA,5993,5,88,51
90280,525000,3,2,2156,5.333333333,0.866666667,NA,8300,5,74,103
90405,2261242,4,5,4342,8.333333333,0.933333333,69,6994,5,22,62
90630,643000,3,2,1460,9.333333333,0.766666667,57,5704,5,47,73
90631,552000,3,2,1600,6,0.633333333,57,8097,5,56,79
90731,749000,3,3,1968,4.333333333,1.133333333,38,3757,5,14,75
90803,690000,2,1,1313,4.666666667,1.033333333,92,3630,5,98,44
90805,440000,3,1,1500,3.666666667,0.733333333,NA,6575,5,69,50
91042,480000,2,1,1042,5.666666667,0.433333333,71,6051,5,86,41
91104,723000,2,1,1332,5,1.166666667,43,5682,5,77,43
91306,515000,4,2.5,1327,4.666666667,0.8,53,7421,5,63,53
91335,525000,4,2,1500,2.5,0.566666667,54,8103,5,60,84
91350,575000,3,3,1635,7.666666667,1.233333333,1,12327,5,30,73
91360,702000,4,2,1520,8.666666667,0.833333333,39,12698,5,44,77
91361,1329000,5,5,3944,7.666666667,1.7,17,17940,5,11,71
91367,830000,3,2,2381,8.333333333,0.433333333,14,17366,5,53,43
91402,445000,3,2,1305,4,0.6,76,6239,5,63,64
91406,635000,3,2,1948,3.666666667,1.166666667,50,6044,5,61,43
91406,480000,3,2,1764,5,1.3,40,8925,5,64,127
91605,435000,2,2,1160,4,0.8,61,6009,5,61,45
91709,650000,5,3,2488,9,2.2,9,6236,5,17,89
91710,509000,4,3,2300,6,1.2,NA,7841,5,29,127
91710,425000,3,2,1306,4.333333333,1.166666667,NA,7405,5,55,78
91710,620000,5,3,3501,6,0.8,NA,7130,5,12,49
91710,372000,3,1.5,1100,4.333333333,0.866666667,NA,6120,5,59,109
91748,783000,4,3,3078,7.333333333,1.433333333,46,7956,5,34,128
91750,580000,3,1.75,1504,8,0.7,56,6976,5,87,43
91766,440000,4,2,1530,3.666666667,1.1,6,13058,5,38,80
91775,880000,3,2,1518,9,1.266666667,79,6985,5,79,50
91786,523000,4,3,2567,5.666666667,1.033333333,25,5227,5,11,98
91913,650000,5,5,3171,8.666666667,1,32,7004,5,6,57
91914,524000,4,3,1880,8.333333333,0.6,16,3253,5,12,130
92037,3850000,3,4,4099,9.666666667,0.6,96,3493,5,14,92
92057,426000,3,2,1411,4.666666667,1.066666667,53,5037,5,30,46
92057,415000,3,2,1196,5.666666667,0.8,46,3999,5,30,48
92064,950000,4,4,3217,8.333333333,2.2,4,66211,5,26,194
92071,473000,4,2,1623,8,0.533333333,47,6700,5,46,45
92071,440000,3,2,1107,8,0.7,50,6278,5,38,42
92082,689800,3,3,3105,6,1.45,12,87120,5,34,96
92113,340000,2,1,1167,3,0.833333333,64,4878,5,68,31
92115,435000,2,1,856,5,0.8,70,6500,5,65,43
92115,735000,4,3,1926,3.5,1.066666667,40,7900,5,67,124
92128,495000,2,2,1644,9.666666667,1.333333333,36,6800,5,48,96
92130,3250000,5,6,6571,10,1.5,14,49222,5,12,139
92131,767000,4,3,2159,9.666666667,1,16,7474,5,35,58
92201,230000,3,2,1771,3,3.166666667,14,6098,5,26,34
92201,195000,3,2,1232,3.666666667,1.2,11,6098,5,21,57
92211,260000,3,2,1947,8,1.4,11,6534,5,54,85
92234,297500,3,2,1804,5,0.7,19,8276,5,21,41
92240,220000,3,3,1907,3,1.233333333,0,8712,5,11,150
92262,794000,4,4,2550,5.666666667,1.233333333,54,9583,5,58,57
92301,186500,4,2,1744,2,1.15,NA,7405,5,22,142
92307,406000,5,4,3882,5,2.666666667,5,20000,5,16,98
92324,283000,3,2,1148,3.666666667,0.733333333,41,6098,5,32,85
92325,375000,3,3,1792,4.666666667,3.466666667,21,8797,5,55,62
92336,315000,3,2,1343,4.333333333,1,NA,7405,5,36,39
92345,215000,3,2,1561,3.666666667,1.3,12,19166,5,15,63
92395,175000,3,2,1372,2,1.4,26,10125,5,36,73
92399,379000,4,3,2756,6.666666667,1.266666667,21,5000,5,12,52
92407,260000,4,3,1673,2.666666667,1.166666667,32,8712,5,7,75
92503,755000,5,5,4895,7.5,1.133333333,NA,16552,5,10,141
92503,640000,4,3,3138,7.333333333,3.066666667,NA,16552,5,6,99
92503,365000,4,3,1528,4.333333333,0.633333333,NA,6534,5,40,204
92532,370100,4,3,2885,5.666666667,1.2,35,7405,5,14,76
92551,235000,3,2,1212,4.666666667,2.866666667,22,6970,5,24,40
92551,340000,4,3,2519,4.666666667,2.533333333,24,8276,5,9,136
92553,294000,4,3,1813,3.333333333,0.8,31,7840,5,29,98
92571,293000,4,3,2449,5.666666667,1.233333333,16,3920,5,9,73
92584,330000,4,3,2015,6,1.633333333,25,6098,5,27,110
92592,395000,3,3,2386,8.666666667,0.966666667,9,6098,5,13,57
92592,935000,4,5,3613,7.666666667,1.4,6,109771,5,34,227
92595,365000,4,3,2467,5.333333333,1.1,15,6970,5,16,54
92620,1.00E+06,3,3,2156,9.666666667,1.4,38,3528,5,6,37
92620,1360000,5,4,3550,9.666666667,1.266666667,14,5600,5,11,161
92626,850000,4,2.75,2479,6.333333333,0.666666667,73,8198,5,59,58
92626,1253000,5,3,3077,4.666666667,0.7,44,7000,5,44,86
92651,1710000,2,1,1470,10,0.9,83,5000,5,89,182
92679,912500,4,3,2347,10,2.666666667,3,6527,5,26,56
92707,5.00E+05,5,2.5,1202,3,0.6,57,6000,5,61,56
92805,473000,3,2,1103,3.333333333,1.033333333,71,6250,5,102,44
92808,1450000,5,5,4260,9,1.633333333,31,29750,5,21,68
92821,705000,4,2,1730,9,0.966666667,67,8928,5,46,52
92823,590000,3,2,1050,9.5,2.5,3,5012,5,14,69
92870,620000,4,3,1800,9,0.6,71,7000,5,26,62
92879,418000,4,3,1861,7.5,1.566666667,19,7840,5,28,73
92881,465000,4,3,1960,8,0.6,47,7841,5,22,50
92881,925000,4,3.5,3930,8,0.7,11,29185,5,16,65
93012,750000,5,4,3113,8.666666667,0.7,19,5775,5,13,118
93021,545000,4,3,1676,8.333333333,1.966666667,15,7524,5,28,88
93065,492000,3,2,1303,8.5,0.733333333,33,9975,5,54,58
93274,263000,4,2,2043,5.333333333,1.4,13,7628,5,9,36
93402,755000,4,3,2709,8,2.466666667,10,8433,5,16,114
93405,689000,3,1.75,1625,9,1.6,53,6822,5,63,50
93405,485000,3,2.5,1658,8,1.4,43,1658,5,39,56
93428,1010000,3,3.25,2196,6.333333333,2.233333333,46,5250,5,30,96
93436,550000,5,4,3052,7.333333333,2.6,11,7405,5,10,107
93454,360000,3,2,1683,4.666666667,1.466666667,42,10890,5,35,60
93458,363000,3,2,1558,3.333333333,1.5,25,6969,5,15,38
93535,229000,3,2,1720,3.666666667,1.933333333,11,6621,5,11,63
93535,197000,3,2,1272,3.333333333,1.066666667,37,6524,5,36,160
93535,3.00E+05,4,3,2662,4,1.2,13,11682,5,11,75
93535,250000,4,3,2441,2.666666667,0.9,6,6658,5,10,29
93536,365000,4,3,2894,4.333333333,0.733333333,12,10461,5,10,64
93536,271600,3,2,1770,4.333333333,0.733333333,15,NA,5,5,65
93550,160000,3,1,994,3.666666667,0.566666667,26,7415,5,64,83
93611,315000,4,2,2656,8,0.833333333,39,9964,5,31,103
93720,3.00E+05,3,2.5,1811,9,0.933333333,29,5340,5,28,43
93727,278000,4,2,1877,8,1.233333333,7,6100,5,5,76
93727,265000,3,2,2040,8,1.5,6,6500,5,10,108
93908,771500,3,3,2062,8.333333333,3.133333333,10,NA,5,25,63
93923,1025000,4,2,1715,10,0.833333333,15,20473,5,65,68
94015,8.00E+05,2,2,1170,7,0.366666667,61,4641,5,70,57
94510,579000,3,2,1603,8.666666667,1.433333333,4,9147,5,33,34
94513,565000,4,3,2279,7.333333333,0.833333333,48,9025,5,20,47
94533,296000,3,2,1196,4.333333333,0.633333333,44,4889,5,32,68
94534,449000,5,2.5,2392,7,1.333333333,69,8712,5,39,108
94536,940000,3,2,1453,9.666666667,0.4,69,4500,5,40,42
94538,810000,4,2,1956,7,0.8,49,6000,5,53,46
94545,580000,3,2,1354,6.333333333,0.566666667,39,5500,5,59,38
94550,630000,3,2,1400,8.333333333,0.666666667,59,5000,5,61,42
94568,897000,3,2.5,2120,10,2.2,43,4129,5,5,88
95008,908000,2,2,1264,5.666666667,1.033333333,67,6200,5,69,76
95020,670000,4,2,1839,5.333333333,0.933333333,49,7600,5,43,44
95037,815000,3,3,2030,8.333333333,2.433333333,15,6731,5,13,65
95361,315000,3,2,1786,6.333333333,0.7,79,7275,5,75,46
95363,250000,3,2,1503,5.333333333,1,49,6000,5,29,58
95367,242000,3,2,1284,3.333333333,1.433333333,29,6725,5,24,52
95367,390000,4,3,3232,7.333333333,1.333333333,24,7841,5,12,64
95382,585000,4,3,3353,6,1.1,18,9376,5,11,87
95403,464500,3,2,1493,4,1.133333333,25,6760,5,29,120
95404,610000,4,3,2007,7.333333333,1.2,26,14976,5,40,73
95624,342000,4,3,2111,7,0.833333333,30,7300,5,32,97
95624,237500,3,2,1080,7.666666667,0.866666667,53,6098,5,39,112
95630,340000,3,2,1107,9.5,0.7,62,7050,5,43,35
95661,655000,4,3.5,3818,9,1.7,21,NA,5,13,79
95677,850000,5,4,3555,9.666666667,2.6,11,NA,5,8,28
95687,420000,3,2,1625,6.666666667,1.533333333,10,5308,5,5,42
95687,565000,4,3,2593,6.333333333,1.4,21,11739,5,12,28
95691,398000,3,2,2250,6.333333333,1.2,47,6098,5,13,36
95821,308500,4,2,1552,3,1.266666667,67,8712,5,75,79
95833,255000,2,2,1194,4,1.766666667,21,2065,5,10,35
95949,345000,2,2,2120,8,0.9,0,54885,5,11,18
96161,750000,4,3,2165,8,3.866666667,0,16988,5,21,65
90005,1285875,3,2,1652,5.333333333,0.433333333,70,7797,4,92,55
90045,1487000,4,4,3514,3.666666667,1.233333333,46,6600,4,64,112
90047,370000,4,2,1479,2.333333333,1.2,65,5200,4,89,156
90265,2600000,6,5.5,3685,9,3.5,46,23897,4,26,372
90640,320000,2,1,784,4,0.766666667,68,4190,4,65,47
91362,1550000,4,4,4210,9.333333333,1.433333333,2,27878,4,26,177
91364,575000,3,1,1121,6,0.933333333,71,6241,4,65,56
91791,450000,4,2,1800,7.333333333,0.733333333,18,7443,4,61,403
91942,412000,3,2,1303,7.666666667,1.1,59,5928,4,72,120
91942,476000,3,2,1100,8,1.3,53,9500,4,59,93
92075,1695000,2,2,1100,9.666666667,1.8,57,4000,4,60,119
92264,1480000,4,4.25,5295,4.666666667,3.066666667,0,17424,4,9,264
92553,260000,4,2,2325,3,0.533333333,46,7405,4,32,239
92694,1142000,4,5,3900,9.666666667,1.266666667,6,6118,4,10,352
93610,280000,5,3,3390,4,0.9,13,NA,4,10,142
93636,309000,4,3,2403,7.666666667,2.5,0,NA,4,25,177
94538,868000,4,4,1737,10,0.3,74,NA,4,5,43
95691,370000,4,3,2359,6.333333333,2.133333333,1,5227,4,9,166
95959,429000,3,2,1979,7,3.533333333,0,28314,4,39,94
95991,330000,4,3,2437,5,1.733333333,5,9147,4,4,140
90003,345000,2,1,1010,2.666666667,0.9,80,5349,5,93,78
90042,550000,2,1,676,4.666666667,0.533333333,92,1599,5,93,52
90043,4.00E+05,3,2,1350,1.666666667,0.7,60,4800,5,93,83
90045,980000,3,2,1303,3.333333333,0.633333333,80,5000,5,73,47
90066,935000,1,1,1100,4.333333333,0.9,67,4580,5,80,47
90242,380000,2,1,850,5.333333333,1.266666667,53,5158,5,66,30
90601,705000,4,2,2010,4.333333333,0.766666667,52,10125,5,7,38
90638,655000,3,2,1908,8,0.933333333,19,18874,5,58,58
90640,509000,4,3,1872,5,1.066666667,47,6474,5,42,94
90802,650000,3,2,1264,5,0.7,87,3379,5,98,66
